uf,municipality,ibge_code,year,arena_votes,mdb_votes,blank_votes,null_votes,total_votes,electorate,appointed_mayor
PR,Manoel Ribas,4114500,1972,2904,0,96,101,3101,3935,0
PR,Marechal Cândido Rondon,4114609,1972,NA,NA,NA,NA,NA,17454,1
PR,Maria Helena,4114708,1972,4073,1562,533,432,6600,8989,0
PR,Marialva,4114807,1972,6316,738,703,397,8154,10486,0
PR,Marilândia do Sul,4114906,1972,4027,0,343,229,4599,6277,0
PR,Marilena,4115002,1972,1172,0,103,24,1299,1751,0
PR,Mariluz,4115101,1972,3840,0,406,192,4438,6477,0
PR,Maringá,4115200,1972,19678,3916,4017,2100,46737,62370,0
PR,Mariópolis,4115309,1972,1392,0,259,22,1673,2175,0
PR,Marmeleiro,4115408,1972,2879,1010,139,66,4094,4831,0
PR,Marumbi,4115507,1972,2258,0,103,196,2557,3634,0
PR,Matelândia,4115606,1972,3710,0,590,469,4769,6565,0
PR,Matinhos,4115705,1972,797,795,145,81,1818,2141,0
PR,Medianeira,4115804,1972,NA,NA,NA,NA,NA,10457,1
PR,Mirador,4115903,1972,732,0,33,62,827,1546,0
PR,Mirasselva,4116000,1972,1443,0,56,31,1530,2261,0
PR,Moreira Salles,4116109,1972,3855,0,385,173,4413,5928,0
PR,Morretes,4116208,1972,3392,642,462,215,4711,5472,0
PR,Munhoz de Mello,4116307,1972,1013,804,127,116,2060,3000,0
PR,Nossa Senhora das Graças,4116406,1972,993,0,163,73,1229,2229,0
PR,Nova Aliança do Ivaí,4116505,1972,272,223,0,23,559,813,0
PR,Nova América da Colina,4116604,1972,879,798,105,108,1890,2543,0
PR,Nova Aurora,4116703,1972,3989,801,358,285,5433,7371,0
PR,Nova Cantu,4116802,1972,1301,0,210,86,1597,1754,0
PR,Nova Esperança,4116901,1972,5913,2946,1040,356,10255,14593,0
PR,Nova Fátima,4117008,1972,2847,0,368,154,3369,5545,0
PR,Nova Londrina,4117107,1972,2364,342,158,57,2921,4212,0
PR,Nova Olímpia,4117206,1972,3918,649,327,377,5271,7337,0
PR,Ortigueira,4117305,1972,2061,1770,259,307,4397,6212,0
PR,Ourizona,4117404,1972,1776,0,163,64,2003,2968,0
PR,Paissandu,4117503,1972,2506,0,378,230,3114,4482,0
PR,Palmas,4117602,1972,6827,0,245,265,7337,8809,0
PR,Palmeira,4117701,1972,4263,1912,642,280,7097,7911,0
PR,Palmital,4117800,1972,3257,0,115,203,3575,1636,0
PR,Palotina,4117909,1972,8472,0,1542,1133,11147,13369,0
PR,Paraíso do Norte,4118006,1972,1281,2134,127,140,3682,5888,0
PR,Paranacity,4118105,1972,1503,744,58,88,2393,3766,0
PR,Paranaguá,4118204,1972,9631,6830,1374,556,18391,21444,0
PR,Paranapoema,4118303,1972,934,0,53,74,1061,1742,0
PR,Paranavaí,4118402,1972,12103,4467,1418,788,18776,25630,0
PR,Pato Branco,4118501,1972,6992,5,527,236,12278,15115,0
PR,Paula Freitas,4118600,1972,645,668,57,0,1370,1610,0
PR,Paulo Frontin,4118709,1972,1328,224,84,75,1711,2018,0
PR,Peabiru,4118808,1972,4508,464,439,350,5761,7598,0
PR,Pérola,4118907,1972,5188,219,507,284,6198,8702,0
PR,Pérola do Oeste,4119004,1972,NA,NA,NA,NA,NA,4406,1
PR,Pien,4119103,1972,1155,667,63,72,1957,2073,0
PR,Pinhalão,4119202,1972,2106,0,174,146,2426,3142,0
PR,Pinhão,4119301,1972,2507,1508,232,111,4368,5202,0
PR,Piraí do Sul,4119400,1972,4689,0,331,162,5188,6120,0
PR,Piraquara,4119509,1972,4776,0,428,527,5731,6880,0
PR,Pitanga,4119608,1972,9361,0,438,544,10343,13689,0
PR,Planaltina do Paraná,4119707,1972,969,570,54,65,1658,2538,0
PR,Planalto,4119806,1972,NA,NA,NA,NA,NA,5095,1
PR,Ponta Grossa,4119905,1972,26597,14797,3024,1677,46095,52557,0
PR,Porecatu,4120002,1972,3279,2045,777,297,6398,9688,0
PR,Porto Amazonas,4120101,1972,1228,0,122,54,1404,1922,0
PR,Porto Rico,4120200,1972,958,337,64,75,1434,2666,0
PR,Porto Vitória,4120309,1972,1183,0,53,27,1263,1469,0
PR,Presidente Castelo Branco,4120408,1972,1667,0,113,106,1886,2420,0
PR,Primeiro de Maio,4120507,1972,1929,2211,291,251,4682,7510,0
PR,Prudentópolis,4120606,1972,8634,750,463,365,10212,11237,0
PR,Quatiguá,4120705,1972,1644,407,78,76,2205,2588,0
PR,Quatro Barras,4120804,1972,1856,0,101,81,2038,2345,0
PR,Quedas do Iguaçu,4120903,1972,2379,0,155,147,2681,3059,0
PR,Querência do Norte,4121000,1972,1831,0,367,117,2315,5021,0
PR,Quinta do Sol,4121109,1972,1728,157,175,106,2168,3174,0
PR,Quitandinha,4121208,1972,2332,573,121,145,3171,3416,0
PR,Rancho Alegre,4121307,1972,1363,635,93,103,2194,3441,0
PR,Realeza,4121406,1972,2567,1610,114,88,4379,5567,0
PR,Rebouças,4121505,1972,3421,0,124,71,3616,3990,0
PR,Renascença,4121604,1972,1411,629,81,59,2210,2867,0
PR,Reserva,4121703,1972,4468,0,205,276,4949,5611,0
PR,Ribeirão Claro,4121802,1972,3395,0,386,402,4183,5356,0
PR,Ribeirão do Pinhal,4121901,1972,3807,0,575,256,4638,6671,0
PR,Rio Azul,4122008,1972,2838,0,152,83,3073,3404,0
PR,Rio Bom,4122107,1972,2249,0,74,47,2370,2991,0
PR,Rio Branco do Sul,4122206,1972,4081,0,387,249,4717,5401,0
PR,Rio Negro,4122305,1972,2870,3867,519,339,7595,8760,0
PR,Rolândia,4122404,1972,13395,0,1114,427,14936,19361,0
PR,Roncador,4122503,1972,1663,0,103,84,1850,2410,0
PR,Rondon,4122602,1972,3605,202,248,310,4365,7277,0
PR,Sabáudia,4122701,1972,1173,1362,183,84,2802,3442,0
PR,Salgado Filho,4122800,1972,2115,0,112,132,2359,2545,0
PR,Salto do Itararé,4122909,1972,1512,0,113,35,1660,2096,0
PR,Salto do Lontra,4123006,1972,4642,1870,368,374,7254,9696,0
PR,Santa Amélia,4123105,1972,2277,0,108,78,2463,3208,0
PR,Santa Cecília do Pavão,4123204,1972,1902,870,195,102,3069,4336,0
PR,Santa Cruz de Monte Castelo,4123303,1972,1839,1502,249,134,3724,7972,0
PR,Santa Fé,4123402,1972,2601,379,199,105,3284,4546,0
PR,Santa Helena,4123501,1972,NA,NA,NA,NA,NA,6746,1
PR,Santa Inês,4123600,1972,1156,0,53,68,1277,2003,0
PR,Santa Isabel do Ivaí,4123709,1972,4028,1605,296,417,6346,9470,0
PR,Santa Izabel do Oeste,4123808,1972,2726,992,125,73,3916,5433,0
PR,Santa Mariana,4123907,1972,3317,2200,600,169,6286,8503,0
PR,Santana do Itararé,4124004,1972,1497,0,59,69,1625,1842,0
PR,Santo Antônio da Platina,4124103,1972,6105,3209,402,272,9988,12167,0
PR,Santo Antônio do Caiuá,4124202,1972,923,735,45,26,1729,2153,0
PR,Santo Antônio do Paraíso,4124301,1972,932,0,92,99,1123,2208,0
PR,Santo Antônio do Sudoeste,4124400,1972,NA,NA,NA,NA,NA,5986,1
PR,Santo Inácio,4124509,1972,1202,409,60,143,1814,3011,0
PR,São Carlos do Ivaí,4124608,1972,2357,0,153,131,2641,4384,0
PR,São Jerônimo da Serra,4124707,1972,2611,954,282,217,4064,6042,0
PR,São João,4124806,1972,2045,1981,107,101,4234,5104,0
PR,São João do Caiuá,4124905,1972,2128,516,115,80,2839,3921,0
PR,São João do Ivaí,4125001,1972,7315,618,563,32,8811,12502,0
PR,São João do Triunfo,4125100,1972,2532,0,136,177,2845,3191,0
PR,São Jorge do Oeste,4125209,1972,2599,793,107,123,3622,1275,0
PR,São Jorge do Ivaí,4125308,1972,2969,0,438,182,3589,5774,0
PR,São José da Boa Vista,4125407,1972,1721,0,153,100,1974,2331,0
PR,São José dos Pinhais,4125506,1972,12074,1550,1274,614,15512,16830,0
PR,São Mateus do Sul,4125605,1972,5907,0,477,369,6753,7495,0
PR,São Miguel do Iguaçu,4125704,1972,NA,NA,NA,NA,NA,7312,1
PR,São Pedro do Ivaí,4125803,1972,2856,543,263,183,3845,5366,0
PR,São Pedro do Paraná,4125902,1972,950,280,86,60,1376,2070,0
PR,São Sebastião da Amoreira,4126009,1972,1589,619,434,157,2799,3995,0
PR,São Tomé,4126108,1972,1340,1265,153,142,2900,4249,0
PR,Sapopema,4126207,1972,1134,0,89,50,1273,1618,0
PR,Sengés,4126306,1972,2949,0,219,116,3284,3778,0
PR,Sertaneja,4126405,1972,2342,0,129,142,2613,4047,0
PR,Sertanópolis,4126504,1972,3953,0,611,225,4789,6494,0
PR,Siqueira Campos,4126603,1972,4583,0,385,131,5099,6687,0
PR,Tamboara,4126702,1972,1189,815,173,123,2300,3265,0
PR,Tapejara,4126801,1972,2630,0,202,116,2948,4637,0
PR,Tapira,4126900,1972,1489,0,238,1251,2978,5006,0
PR,Teixeira Soares,4127007,1972,2512,0,140,178,2830,3114,0
PR,Telêmaco Borba,4127106,1972,6229,3617,612,379,10837,14811,0
PR,Terra Boa,4127205,1972,4378,3179,370,279,8206,10290,0
PR,Terra Rica,4127304,1972,2666,1305,255,198,4424,6597,0
PR,Terra Roxa,4127403,1972,6141,0,787,410,7368,9644,0
PR,Tibagi,4127502,1972,3624,0,590,377,4591,6045,0
PR,Tijucas do Sul,4127601,1972,1560,8,79,99,2490,2679,0
PR,Toledo,4127700,1972,8988,8139,2741,1429,21297,24618,0
PR,Tomazina,4127809,1972,3208,0,341,312,3861,4966,0
PR,Tuneiras do Oeste,4127908,1972,1207,1368,126,77,2778,4188,0
PR,Ubiratã,4128005,1972,5243,873,298,135,6549,7247,0
PR,Umuarama,4128104,1972,15464,4908,2124,1307,23803,32008,0
PR,União da Vitória,4128203,1972,5810,5133,750,349,12042,14821,0
PR,Uniflor,4128302,1972,1442,0,146,76,1664,2284,0
PR,Uraí,4128401,1972,4307,0,269,142,4718,6851,0
PR,Wenceslau Braz,4128500,1972,3217,0,1245,183,4645,5700,0
PR,Verê,4128609,1972,1680,1702,69,75,3526,4318,0
PR,Vitorino,4128708,1972,855,1048,47,72,2022,2493,0
PR,Xambrê,4128807,1972,1891,1309,400,187,3787,5412,0
SC,Abelardo Luz,4200101,1972,2327,2180,46,50,4603,5511,0
SC,Agrolândia,4200200,1972,2171,0,207,100,2478,2702,0
SC,Agronômica,4200309,1972,1473,0,407,26,1906,2193,0
SC,Água Doce,4200408,1972,1550,0,920,3,2473,3353,0
SC,Águas de Chapecó,4200507,1972,NA,NA,NA,NA,NA,2520,1
SC,Águas Mornas,4200606,1972,1946,0,59,16,2021,2237,0
SC,Alfredo Wagner,4200705,1972,1823,1527,66,58,3474,4158,0
SC,Anchieta,4200804,1972,1534,0,166,17,1717,1899,0
SC,Angelina,4200903,1972,2742,0,37,16,2795,2870,0
SC,Anita Garibaldi,4201000,1972,2414,3028,121,51,5614,6585,0
SC,Anitápolis,4201109,1972,932,0,398,4,1334,1646,0
SC,Antônio Carlos,4201208,1972,1741,0,412,114,2267,2559,0
SC,Araquari,4201307,1972,1413,1810,34,44,3301,3831,0
SC,Araranguá,4201406,1972,5073,3886,167,93,9219,10626,0
SC,Armazém,4201505,1972,1478,846,72,17,2413,2804,0
SC,Arroio Trinta,4201604,1972,922,0,11,3,936,1081,0
SC,Ascurra,4201703,1972,1533,0,274,13,1820,2054,0
SC,Atalanta,4201802,1972,1076,0,148,210,1434,1655,0
SC,Aurora,4201901,1972,1607,0,474,85,2166,2339,0
SC,Balneário Camboriú,4202008,1972,4488,0,83,88,4659,5178,0
SC,Barra Velha,4202107,1972,1766,1508,69,78,3421,4165,0
SC,Benedito Novo,4202206,1972,3227,1796,75,40,5138,5582,0
SC,Biguaçu,4202305,1972,3289,0,1440,300,5029,5887,0
SC,Blumenau,4202404,1972,20175,22787,539,964,44465,48452,0
SC,Bom Jardim da Serra,4202503,1972,2065,0,27,20,2112,2401,0
SC,Bom Retiro,4202602,1972,3159,0,57,48,3264,4068,0
SC,Botuverá,4202701,1972,1475,0,11,9,1495,1591,0
SC,Braço do Norte,4202800,1972,3210,1551,44,69,4874,5552,0
SC,Brusque,4202909,1972,6954,7693,183,385,15215,16595,0
SC,Caçador,4203006,1972,8726,1090,204,232,10252,12239,0
SC,Caibi,4203105,1972,1129,0,378,7,1514,1643,0
SC,Camboriú,4203204,1972,2108,1602,57,88,3855,4316,0
SC,Campo Alegre,4203303,1972,1389,1439,44,40,2912,3159,0
SC,Campo Belo do Sul,4203402,1972,2437,0,759,32,3228,4238,0
SC,Campo Erê,4203501,1972,1292,2839,93,54,4278,4894,0
SC,Campos Novos,4203600,1972,5865,6493,183,215,12756,15095,0
SC,Canelinha,4203709,1972,2381,0,42,21,2444,2837,0
SC,Canoinhas,4203808,1972,5939,5056,256,266,11017,13372,0
SC,Capinzal,4203907,1972,1437,1783,32,25,3277,3809,0
SC,Catanduva,4204004,1972,1564,1383,45,34,3026,3600,0
SC,Caxambu do Sul,4204103,1972,2535,0,499,14,3048,3296,0
SC,Chapecó,4204202,1972,10076,7478,431,265,18250,20155,0
SC,Concórdia,4204301,1972,10897,7058,421,131,18507,20295,0
SC,Coronel Freitas,4204400,1972,3647,0,1045,19,4711,5165,0
SC,Corupá,4204509,1972,2326,1503,52,71,3952,4301,0
SC,Criciúma,4204608,1972,14561,13121,561,1465,29711,32839,0
SC,Cunha Porã,4204707,1972,1226,3052,96,66,4440,4960,0
SC,Curitibanos,4204806,1972,6167,5537,244,99,12047,15021,0
SC,Descanso,4204905,1972,NA,NA,NA,NA,NA,3859,1
SC,Dionísio Cerqueira,4205001,1972,NA,NA,NA,NA,NA,2981,1
SC,Dona Emma,4205100,1972,1180,0,133,221,1534,1951,0
SC,Erval Velho,4205209,1972,1063,975,18,39,2095,2471,0
SC,Fachinal dos Guedes,4205308,1972,1613,0,312,1,1926,2279,0
SC,Florianópolis,4205407,1972,NA,NA,NA,NA,NA,57283,1
SC,Fraiburgo,4205506,1972,2789,0,82,24,2895,3696,0
SC,Galvão,4205605,1972,1106,1109,26,9,2250,2645,0
SC,Garopaba,4205704,1972,1882,0,57,7,1946,2150,0
SC,Garuva,4205803,1972,2168,0,35,45,2248,2701,0
SC,Gaspar,4205902,1972,3664,3698,96,80,7538,8209,0
SC,Governador Celso Ramos,4206009,1972,1129,0,420,286,1835,2134,0
SC,Grão Pará,4206108,1972,1061,943,47,19,2070,2342,0
SC,Gravatal,4206207,1972,NA,NA,NA,NA,NA,3210,1
SC,Guabiruba,4206306,1972,2702,0,28,14,2744,2812,0
SC,Guaraciaba,4206405,1972,NA,NA,NA,NA,NA,3350,1
SC,Guaramirim,4206504,1972,2472,1194,63,39,3768,4175,0
SC,Guarujá do Sul,4206603,1972,961,0,454,5,1420,1662,0
SC,Herval d'Oeste,4206702,1972,2343,2091,90,90,4614,5798,0
SC,Ibicaré,4206801,1972,749,908,24,10,1691,2292,0
SC,Ibirama,4206900,1972,3318,4598,71,54,8041,9311,0
SC,Içara,4207007,1972,2778,3459,137,165,6539,7136,0
SC,Ilhota,4207106,1972,2654,510,60,45,3269,4135,0
SC,Imaruí,4207205,1972,4643,0,1272,66,5989,7699,0
SC,Imbituba,4207304,1972,2561,3154,179,115,6009,6891,0
SC,Imbuia,4207403,1972,1106,0,10,9,1125,1277,0
SC,Indaial,4207502,1972,4015,4884,140,71,9110,9891,0
SC,Ipira,4207601,1972,740,1097,31,10,1878,2071,0
SC,Ipumirim,4207700,1972,2021,0,263,9,2293,2593,0
SC,Irani,4207809,1972,1072,707,22,19,1820,2099,0
SC,Irineópolis,4207908,1972,1794,0,499,31,2324,2666,0
SC,Itá,4208005,1972,1111,1095,67,29,2302,2484,0
SC,Itaiópolis,4208104,1972,7200,0,143,151,7494,8499,0
SC,Itajaí,4208203,1972,12530,8030,336,498,21394,26004,0
SC,Itapema,4208302,1972,1374,0,17,20,1411,1511,0
SC,Itapiranga,4208401,1972,NA,NA,NA,NA,NA,8412,1
SC,Ituporanga,4208500,1972,4003,0,704,693,5400,6086,0
SC,Jaborá,4208609,1972,871,703,15,15,1604,2074,0
SC,Jacinto Machado,4208708,1972,2324,1841,85,58,4308,4666,0
SC,Jaguaruna,4208807,1972,4355,0,71,31,4457,4915,0
SC,Jaraguá do Sul,4208906,1972,7360,6821,255,266,14702,15660,0
SC,Joaçaba,4209003,1972,3351,4983,127,271,8732,10802,0
SC,Joinville,4209102,1972,20905,31634,679,1293,54511,60935,0
SC,Lacerdópolis,4209201,1972,694,0,71,122,887,1021,0
SC,Lages,4209300,1972,18316,24284,773,849,44222,54000,0
SC,Laguna,4209409,1972,3365,3780,279,286,12610,14903,0
SC,Laurentino,4209508,1972,1618,0,196,5,1819,2025,0
SC,Lauro Müller,4209607,1972,2067,2609,45,26,4747,5518,0
SC,Lebon Régis,4209706,1972,2708,0,114,39,2861,3585,0
SC,Leoberto Leal,4209805,1972,1336,0,10,50,1396,1660,0
SC,Lontras,4209904,1972,909,1842,69,45,2865,3204,0
SC,Luiz Alves,4210001,1972,1604,1356,48,44,3052,3392,0
SC,Mafra,4210100,1972,12157,0,240,306,12703,14034,0
SC,Major Gercino,4210209,1972,1839,0,25,14,1878,2205,0
SC,Major Vieira,4210308,1972,1460,0,192,156,1808,2160,0
SC,Maracajá,4210407,1972,1673,0,22,11,1706,1919,0
SC,Maravilha,4210506,1972,2898,2418,37,47,5400,6246,0
SC,Massaranduba,4210605,1972,2589,2051,121,55,4816,5127,0
SC,Matos Costa,4210704,1972,1023,589,45,28,1685,2038,0
SC,Meleiro,4210803,1972,3588,0,79,27,3694,3977,0
SC,Modelo,4210902,1972,1422,1945,42,53,3462,3851,0
SC,Mondaí,4211009,1972,2607,3284,135,72,6098,7099,0
SC,Monte Castelo,4211108,1972,2378,0,28,27,2433,2985,0
SC,Morro da Fumaça,4211207,1972,1381,0,719,43,2143,2347,0
SC,Navegantes,4211306,1972,1925,1597,73,91,3686,4412,0
SC,Nova Erechim,4211405,1972,861,0,77,15,953,1032,0
SC,Nova Trento,4211504,1972,3603,0,66,41,3710,4322,0
SC,Nova Veneza,4211603,1972,2506,0,632,70,3208,3491,0
SC,Orleans,4211702,1972,3635,1707,164,141,5647,6290,0
SC,Ouro,4211801,1972,1880,0,329,84,2293,2601,0
SC,Palhoça,4211900,1972,2920,3931,171,202,7224,7949,0
SC,Palma Sola,4212007,1972,1004,0,419,46,1469,1839,0
SC,Palmitos,4212106,1972,4099,0,1290,67,5456,6147,0
SC,Papanduva,4212205,1972,3087,0,66,33,3186,3843,0
SC,Paulo Lopes,4212304,1972,1813,0,63,25,1901,2160,0
SC,Pedras Grandes,4212403,1972,NA,NA,NA,NA,NA,2323,1
SC,Penha,4212502,1972,2389,0,29,25,2443,3026,0
SC,Peritiba,4212601,1972,385,641,10,2,1038,1270,0
SC,Petrolândia,4212700,1972,1802,747,47,21,2617,2955,0
SC,Piçarras,4212809,1972,1068,638,13,16,1735,2060,0
SC,Pinhalzinho,4212908,1972,2298,0,538,10,2846,3249,0
SC,Pinheiro Preto,4213005,1972,382,312,13,6,713,840,0
SC,Piratuba,4213104,1972,NA,NA,NA,NA,NA,1971,1
SC,Pomerode,4213203,1972,2062,3939,103,51,6155,6388,0
SC,Ponte Alta,4213302,1972,1832,0,29,17,1878,2379,0
SC,Ponte Serrada,4213401,1972,1189,1580,92,25,2886,3278,0
SC,Porto Belo,4213500,1972,1969,0,30,16,2015,2434,0
SC,Porto União,4213609,1972,6475,243,103,164,6985,8368,0
SC,Pouso Redondo,4213708,1972,1971,1462,86,54,3573,4137,0
SC,Praia Grande,4213807,1972,2097,0,375,6,2478,3241,0
SC,Presidente Castelo Branco,4213906,1972,674,0,14,1,689,872,0
SC,Presidente Getúlio,4214003,1972,1975,2046,46,17,4084,4752,0
SC,Presidente Nereu,4214102,1972,573,796,13,12,1394,1601,0
SC,Quilombo,4214201,1972,2508,1710,63,38,4319,4891,0
SC,Rancho Queimado,4214300,1972,600,307,40,14,961,1107,0
SC,Rio das Antas,4214409,1972,1341,0,722,118,2181,2681,0
SC,Rio do Campo,4214508,1972,1266,0,392,113,1771,2012,0
SC,Rio d'Oeste,4214607,1972,1969,1221,87,30,3307,3755,0
SC,Rio dos Cedros,4214706,1972,4205,0,32,17,4254,4532,0
SC,Rio do Sul,4214805,1972,5128,6191,126,217,11662,13463,0
SC,Rio Fortuna,4214904,1972,1238,0,344,11,1593,1801,0
SC,Rio Negrinho,4215000,1972,3142,2209,103,134,5588,5968,0
SC,Rodeio,4215109,1972,1401,1725,53,34,3213,3499,0
SC,Romelândia,4215208,1972,781,914,12,12,1719,1811,0
SC,Salete,4215307,1972,1338,0,408,125,1871,2067,0
SC,Salto Veloso,4215406,1972,730,0,136,12,878,1085,0
SC,Santa Cecília,4215505,1972,2369,1791,109,71,4340,5359,0
SC,Santa Rosa de Lima,4215604,1972,550,0,59,2,611,739,0
SC,Santo Amaro da Imperatriz,4215703,1972,NA,NA,NA,NA,NA,4279,1
SC,São Bento do Sul,4215802,1972,5692,0,1881,201,7774,8401,0
SC,São Bonifácio,4215901,1972,1430,0,25,11,1466,1622,0
SC,São Carlos,4216008,1972,1726,2041,44,26,3837,4173,0
SC,São Domingos,4216107,1972,1516,0,54,1182,2752,3129,0
SC,São Francisco do Sul,4216206,1972,3530,3091,91,112,6824,8408,0
SC,São João Batista,4216305,1972,2394,1387,60,74,3915,4573,0
SC,São João do Sul,4216404,1972,2718,0,59,23,2800,3406,0
SC,São Joaquim,4216503,1972,10004,0,132,108,10244,11502,0
SC,São José,4216602,1972,6955,1950,1345,1202,11452,11848,0
SC,São José do Cedro,4216701,1972,NA,NA,NA,NA,NA,4926,1
SC,São José do Cerrito,4216800,1972,4840,0,41,18,4899,5559,0
SC,São Lourenço d'Oeste,4216909,1972,2402,3042,73,44,5561,6170,0
SC,São Ludgero,4217006,1972,1268,0,321,14,1603,1897,0
SC,São Martinho,4217105,1972,944,0,427,10,1381,1710,0
SC,São Miguel d'Oeste,4217204,1972,NA,NA,NA,NA,NA,8674,1
SC,Saudades,4217303,1972,1647,0,1050,11,2708,2963,0
SC,Schroeder,4217402,1972,1330,0,201,12,1543,1648,0
SC,Seara,4217501,1972,2243,2412,73,26,4754,5120,0
SC,Siderópolis,4217600,1972,4179,0,65,38,4282,4794,0
SC,Sombrio,4217709,1972,4028,2087,91,56,6262,7559,0
SC,Taió,4217808,1972,4819,0,1034,403,6256,7269,0
SC,Tangará,4217907,1972,2123,2409,58,34,4624,5459,0
SC,Tijucas,4218004,1972,2397,2029,136,67,4629,5561,0
SC,Timbé do Sul,4218103,1972,814,1059,29,32,1934,2139,0
SC,Timbó,4218202,1972,2133,3724,114,64,6035,6499,0
SC,Três Barras,4218301,1972,1828,0,34,20,1882,2181,0
SC,Treze de Maio,4218400,1972,3027,0,46,8,3081,3279,0
SC,Treze Tílias,4218509,1972,628,616,20,7,1271,1587,0
SC,Trombudo Central,4218608,1972,2196,0,536,198,2930,3466,0
SC,Tubarão,4218707,1972,12462,10517,313,418,23715,26796,0
SC,Turvo,4218806,1972,3850,0,67,23,3940,4352,0
SC,Urubici,4218905,1972,4333,0,51,29,4413,5181,0
SC,Urussanga,4219002,1972,3131,3748,97,64,7040,7584,0
SC,Vargeão,4219101,1972,545,0,144,1,690,805,0
SC,Vargem,4219150,1972,2097,0,350,438,2885,3353,0
SC,Videira,4219309,1972,5455,2537,86,95,8173,9168,0
SC,Witmarsum,4219408,1972,711,648,20,22,1401,1679,0
SC,Xanxerê,4219507,1972,7919,0,61,27,8007,9700,0
SC,Xavantina,4219606,1972,1620,0,32,10,1662,1962,0
SC,Xaxim,4219705,1972,0,5018,1188,517,6723,8293,0
RS,Agudo,4300109,1972,2796,2918,54,33,5801,6212,0
RS,Ajuricaba,4300208,1972,2922,0,478,34,3434,3835,0
RS,Alecrim,4300307,1972,NA,NA,NA,NA,NA,4227,1
RS,Alegrete,4300406,1972,10553,11911,618,552,23634,28602,0
RS,Alpestre,4300505,1972,2592,0,108,35,2735,2981,0
RS,Alvorada,4300604,1972,4742,5251,855,1086,11934,13234,0
RS,Anta Gorda,4300703,1972,1308,1130,57,29,2524,2794,0
RS,Antônio Prado,4300802,1972,0,3291,1287,1118,5696,6247,0
RS,Aratiba,4300901,1972,1711,2608,39,43,4401,4889,0
RS,Arroio do Meio,4301008,1972,3395,4005,168,185,7753,8456,0
RS,Arroio dos Ratos,4301107,1972,1876,1270,121,67,3334,3941,0
RS,Arroio do Trigre,4301206,1972,3846,0,401,138,4385,4721,0
RS,Arroio Grande,4301305,1972,2074,2243,269,88,4674,5390,0
RS,Arvorezinha,4301404,1972,2129,1835,71,76,4111,4517,0
RS,Augusto Pestana,4301503,1972,2388,0,928,41,3357,3719,0
RS,Bagé,4301602,1972,NA,NA,NA,NA,NA,34989,1
RS,Barão do Cotegipe,4301701,1972,1732,0,388,185,2305,2569,0
RS,Barracão,4301800,1972,1218,1025,21,20,2284,2725,0
RS,Barra do Ribeiro,4301909,1972,1769,1504,89,141,3503,4733,0
RS,Barros Cassal,4302006,1972,2199,0,593,17,2809,3380,0
RS,Bento Gonçalves,4302105,1972,10668,8185,336,812,20001,21883,0
RS,Boa Vista do Buricá,4302204,1972,2202,0,715,207,3124,3607,0
RS,Bom Jesus,4302303,1972,7585,0,316,181,8082,9008,0
RS,Bom Retiro do Sul,4302402,1972,2055,1459,75,83,3672,4055,0
RS,Bossoroca,4302501,1972,1397,0,716,27,2140,2979,0
RS,Braga,4302600,1972,733,505,41,44,1323,1534,0
RS,Butiá,4302709,1972,3098,2869,237,191,6395,7453,0
RS,Caçapava do Sul,4302808,1972,4290,5026,306,152,9774,10787,0
RS,Cacequi,4302907,1972,2744,2996,165,173,6078,8046,0
RS,Cachoeira do Sul,4303004,1972,16987,12877,846,768,31478,36731,0
RS,Cachoeirinha,4303103,1972,4598,4782,990,636,11006,11568,0
RS,Cacique Doble,4303202,1972,1547,0,68,18,1633,1791,0
RS,Caibaté,4303301,1972,1264,1053,45,32,2394,3098,0
RS,Caiçara,4303400,1972,1033,1266,24,27,2350,2623,0
RS,Camaquã,4303509,1972,9841,9604,697,625,20767,23534,0
RS,Cambará do Sul,4303608,1972,1264,1757,62,68,3151,3767,0
RS,Campina das Missões,4303707,1972,2200,0,214,70,2484,3006,0
RS,Campinas do Sul,4303806,1972,1636,1545,35,42,3258,3636,0
RS,Campo Bom,4303905,1972,5348,0,1586,172,7106,7428,0
RS,Campo Novo,4304002,1972,2253,767,64,57,3141,3469,0
RS,Candelária,4304200,1972,4302,4365,131,139,8937,10881,0
RS,Cândido Godói,4304309,1972,1377,0,1255,99,2731,2795,0
RS,Canela,4304408,1972,2311,2757,171,119,5358,6289,0
RS,Canguçu,4304507,1972,8735,8073,371,543,17722,19443,0
RS,Canoas,4304606,1972,NA,NA,NA,NA,NA,61486,1
RS,Carazinho,4304705,1972,6446,7300,394,423,16563,19473,0
RS,Carlos Barbosa,4304804,1972,3140,0,1273,466,4879,5259,0
RS,Casca,4304903,1972,3510,0,2071,76,5657,6874,0
RS,Catuípe,4305009,1972,NA,NA,NA,NA,NA,4531,1
RS,Caxias do Sul,4305108,1972,26925,27757,1726,2105,60513,65708,0
RS,Cerro Largo,4305207,1972,2695,3851,153,91,6790,7509,0
RS,Chapada,4305306,1972,1600,1722,79,28,3435,3813,0
RS,Chiapetta,4305405,1972,670,781,23,30,1504,1543,0
RS,Ciríaco,4305504,1972,1003,1009,39,45,2090,2270,0
RS,Colorado,4305603,1972,1698,0,434,15,2197,2514,0
RS,Condor,4305702,1972,1198,1030,40,35,2303,3207,0
RS,Constantina,4305801,1972,3048,2566,46,42,5702,5951,0
