uf,municipality,ibge_code,year,arena_votes,mdb_votes,blank_votes,null_votes,total_votes,electorate,appointed_mayor
MG,Mato Verde,3141009,1976,3746,0,58,53,3857,5712,0
MG,Matozinhos,3141108,1976,3390,2713,159,250,6512,6976,0
MG,Matutina,3141207,1976,1202,814,33,32,2081,2361,0
MG,Medeiros,3141306,1976,600,406,19,10,1035,1447,0
MG,Medina,3141405,1976,8283,0,128,39,8450,11121,0
MG,Mendes Pimentel,3141504,1976,5646,0,128,42,5816,9259,0
MG,Mercês,3141603,1976,1809,1695,134,156,3794,4316,0
MG,Mesquita,3141702,1976,2660,1529,147,182,4518,5683,0
MG,Minas Novas,3141801,1976,2763,0,169,77,3009,4299,0
MG,Minduri,3141900,1976,693,558,65,26,1342,1592,0
MG,Mirabela,3142007,1976,4577,0,84,34,4695,6009,0
MG,Miradouro,3142106,1976,3133,48,44,47,3272,3906,0
MG,Miraí,3142205,1976,3037,3121,110,132,6400,7223,0
MG,Moeda,3142304,1976,1861,0,342,120,2323,3088,0
MG,Moema,3142403,1976,1355,419,24,60,1858,2344,0
MG,Monjolos,3142502,1976,721,415,22,18,1176,1553,0
MG,Monsenhor Paulo,3142601,1976,1382,0,343,24,1749,2214,0
MG,Montalvânia,3142700,1976,4644,0,102,39,4785,7240,0
MG,Monte Alegre de Minas,3142809,1976,3068,1956,119,115,5258,5996,0
MG,Monte Azul,3142908,1976,3695,2203,105,69,6072,9109,0
MG,Monte Belo,3143005,1976,3744,0,86,59,3889,4997,0
MG,Monte Carmelo,3143104,1976,6956,964,146,138,8204,9525,0
MG,Monte Santo de Minas,3143203,1976,4121,0,1244,107,5472,6624,0
MG,Montes Claros,3143302,1976,34467,5842,899,1610,42818,50372,0
MG,Monte Sião,3143401,1976,NA,NA,NA,NA,NA,3690,1
MG,Morada Nova de Minas,3143500,1976,2462,0,57,31,2550,3956,0
MG,Morro da Garça,3143609,1976,706,0,120,23,849,1199,0
MG,Morro do Pilar,3143708,1976,1146,0,193,202,1541,2056,0
MG,Munhoz,3143807,1976,2433,0,26,20,2479,3045,0
MG,Muriaé,3143906,1976,23074,507,215,454,24250,26148,0
MG,Mutum,3144003,1976,9104,0,110,104,9318,11509,0
MG,Muzambinho,3144102,1976,5474,0,82,80,5636,6379,0
MG,Nacip Raydan,3144201,1976,729,583,35,61,1408,2345,0
MG,Nanuque,3144300,1976,11651,166,106,132,12055,19791,0
MG,Natércia,3144409,1976,1365,0,250,15,1630,1979,0
MG,Nazareno,3144508,1976,1191,850,74,24,2139,2641,0
MG,Nepomuceno,3144607,1976,6140,0,113,65,6318,7668,0
MG,Nova Era,3144706,1976,3201,2644,156,328,6329,7547,0
MG,Nova Lima,3144805,1976,6315,8081,463,804,15663,17740,0
MG,Nova Módica,3144904,1976,1354,0,18,14,1386,2303,0
MG,Nova Ponte,3145000,1976,2961,0,50,37,3048,4220,0
MG,Nova Resende,3145109,1976,3267,0,48,28,3343,3708,0
MG,Nova Serrana,3145208,1976,1737,1468,108,69,3382,3752,0
MG,Novo Cruzeiro,3145307,1976,2674,2181,195,252,5302,7514,0
MG,Olaria,3145406,1976,630,658,24,13,1325,1486,0
MG,Olímpio Noronha,3145505,1976,618,0,106,2,726,819,0
MG,Oliveira,3145604,1976,7649,3276,444,729,12098,14033,0
MG,Oliveira Fortes,3145703,1976,834,0,20,14,868,978,0
MG,Onça de Pitangui,3145802,1976,1082,0,29,11,1122,1230,0
MG,Ouro Branco,3145901,1976,1461,739,41,66,2307,2713,0
MG,Ouro Fino,3146008,1976,6497,1639,166,163,8465,9461,0
MG,Ouro Preto,3146107,1976,9861,8689,1048,839,20437,23360,0
MG,Ouro Verde de Minas,3146206,1976,3061,0,58,37,3156,4066,0
MG,Padre Paraíso,3146305,1976,4326,124,99,67,4616,6579,0
MG,Paineiras,3146404,1976,1113,1330,47,74,2564,3272,0
MG,Pains,3146503,1976,2440,0,713,316,3469,4244,0
MG,Paiva,3146602,1976,414,0,43,366,823,1031,0
MG,Palma,3146701,1976,3345,0,35,43,3423,4034,0
MG,Papagaios,3146909,1976,3667,0,88,63,3818,4538,0
MG,Paracatu,3147006,1976,6196,4226,405,509,11336,14990,0
MG,Pará de Minas,3147105,1976,12950,1246,460,414,15070,16615,0
MG,Paraguaçu,3147204,1976,5399,0,99,76,5574,6269,0
MG,Paraisópolis,3147303,1976,5251,572,105,86,6014,7105,0
MG,Paraopeba,3147402,1976,1478,2095,134,214,3921,4542,0
MG,Passabém,3147501,1976,666,0,164,123,953,1207,0
MG,Passa Quatro,3147600,1976,NA,NA,NA,NA,NA,5674,1
MG,Passa Tempo,3147709,1976,3113,0,61,106,3280,3583,0
MG,Passa-Vinte,3147808,1976,577,543,50,27,1197,1426,0
MG,Passos,3147907,1976,10206,13357,448,579,24590,27838,0
MG,Patos de Minas,3148004,1976,19301,7525,648,837,28311,34290,0
MG,Patrocínio,3148103,1976,NA,NA,NA,NA,NA,18025,1
MG,Patrocínio do Muriaé,3148202,1976,1675,0,14,21,1710,1829,0
MG,Paula Cândido,3148301,1976,1130,1198,41,65,2434,3544,0
MG,Paulistas,3148400,1976,1103,0,429,24,1556,2115,0
MG,Pavão,3148509,1976,1860,1989,55,52,3956,5076,0
MG,Peçanha,3148608,1976,6792,0,276,96,7164,9495,0
MG,Pedra Azul,3148707,1976,3572,2136,136,111,5955,10002,0
MG,Pedra do Anta,3148806,1976,1738,0,42,12,1792,2438,0
MG,Pedra do Indaiá,3148905,1976,1091,1138,34,32,2295,2420,0
MG,Pedra Dourada,3149002,1976,310,0,61,23,394,574,0
MG,Pedralva,3149101,1976,3450,0,80,53,3583,3925,0
MG,Pedrinópolis,3149200,1976,976,0,135,23,1134,1519,0
MG,Pedro Leopoldo,3149309,1976,7142,4492,262,414,12310,13536,0
MG,Pedro Teixeira,3149408,1976,412,0,5,7,424,534,0
MG,Pequeri,3149507,1976,583,0,77,397,1057,1233,0
MG,Pequi,3149606,1976,1540,0,26,17,1583,1781,0
MG,Perdigão,3149705,1976,947,687,61,35,1730,1885,0
MG,Perdizes,3149804,1976,1909,0,764,25,2698,3431,0
MG,Perdões,3149903,1976,4327,102,101,118,4648,5505,0
MG,Pescador,3150000,1976,679,0,99,142,920,1317,0
MG,Piau,3150109,1976,808,717,29,32,1586,1730,0
MG,Piedade de Ponte Nova,3150208,1976,1549,0,51,33,1633,2025,0
MG,Piedade do Rio Grande,3150307,1976,1484,0,56,35,1575,1927,0
MG,Piedade dos Gerais,3150406,1976,1654,0,43,70,1767,2101,0
MG,Pimenta,3150505,1976,1803,0,46,42,1891,2107,0
MG,Piracema,3150604,1976,2123,0,26,42,2191,2410,0
MG,Pirajuba,3150703,1976,992,668,28,19,1707,2096,0
MG,Piranga,3150802,1976,3384,2154,217,177,5932,7584,0
MG,Piranguçu,3150901,1976,987,0,298,13,1298,1563,0
MG,Piranguinho,3151008,1976,1598,0,446,59,2103,2426,0
MG,Pirapetinga,3151107,1976,2179,1348,42,85,3654,6270,0
MG,Pirapora,3151206,1976,6967,821,159,164,8111,10501,0
MG,Piraúba,3151305,1976,4218,219,77,81,4595,5299,0
MG,Pitangui,3151404,1976,6111,707,160,182,7160,8211,0
MG,Pini,3151503,1976,5221,3567,141,191,9120,11144,0
MG,Planura,3151602,1976,1311,867,35,67,2280,2841,0
MG,Poço Fundo,3151701,1976,5456,0,104,59,5619,6596,0
MG,Poços de Caldas,3151800,1976,NA,NA,NA,NA,NA,28383,1
MG,Pocrane,3151909,1976,5141,0,60,42,5243,7726,0
MG,Pompéu,3152006,1976,4266,3203,145,229,7843,8896,0
MG,Ponte Nova,3152105,1976,10483,7162,452,695,18792,22525,0
MG,Porteirinha,3152204,1976,13573,0,172,237,13982,18874,0
MG,Porto Firme,3152303,1976,3448,0,58,30,3536,4567,0
MG,Poté,3152402,1976,3440,0,52,50,3542,4804,0
MG,Pouso Alegre,3152501,1976,17179,0,241,356,17776,20782,0
MG,Pouso Alto,3152600,1976,1700,733,72,44,2549,3333,0
MG,Prados,3152709,1976,1457,1129,72,76,2734,3048,0
MG,Prata,3152808,1976,6871,0,101,136,7108,9405,0
MG,Pratápolis,3152907,1976,8806,0,139,117,9062,10014,0
MG,Pratinha,3153004,1976,536,478,28,35,1077,1435,0
MG,Presidente Bernardes,3153103,1976,2769,0,39,37,2845,3672,0
MG,Presidente Juscelino,3153202,1976,1036,759,39,34,1868,2334,0
MG,Presidente Kubitschek,3153301,1976,698,0,42,25,765,1002,0
MG,Presidente Olegário,3153400,1976,2870,1387,288,165,4710,6136,0
MG,Presidente Soares,3153509,1976,1540,825,33,39,2437,3061,0
MG,Prudente de Morais,3153608,1976,916,710,43,80,1749,1865,0
MG,Quartel Geral,3153707,1976,689,748,56,24,1517,1612,0
MG,Queluzito,3153806,1976,836,0,98,27,961,1096,0
MG,Raposos,3153905,1976,1948,1805,110,179,4042,4601,0
MG,Raul Soares,3154002,1976,6267,5181,339,524,12311,16426,0
MG,Recreio,3154101,1976,4615,575,94,71,5355,6156,0
MG,Resende Costa,3154200,1976,2091,799,112,110,3112,3546,0
MG,Resplendor,3154309,1976,5520,2117,145,164,7946,11821,0
MG,Ressaquinha,3154408,1976,2821,0,74,57,2952,3196,0
MG,Riacho dos Machados,3154507,1976,1368,0,581,28,1977,3159,0
MG,Ribeirão das Neves,3154606,1976,4448,0,392,427,5267,5772,0
MG,Ribeirão Vermelho,3154705,1976,1769,0,45,51,1865,2261,0
MG,Rio Acima,3154804,1976,966,723,143,134,1966,2275,0
MG,Rio Casca,3154903,1976,3485,2173,193,207,6058,7298,0
MG,Rio Doce,3155009,1976,678,0,218,142,1038,1424,0
MG,Rio do Prado,3155108,1976,3056,0,48,16,3120,5278,0
MG,Rio Espera,3155207,1976,2670,79,59,60,2868,3522,0
MG,Rio Manso,3155306,1976,1834,0,44,44,1922,2129,0
MG,Rio Novo,3155405,1976,2808,825,91,136,3860,4396,0
MG,Rio Paranaíba,3155504,1976,2525,0,23,13,2561,3535,0
MG,Rio Pardo de Minas,3155603,1976,2862,2284,145,290,5581,8936,0
MG,Rio Piracicaba,3155702,1976,2491,2037,128,355,5011,6219,0
MG,Rio Pomba,3155801,1976,3199,2941,96,166,6402,7405,0
MG,Rio Preto,3155900,1976,3659,0,40,33,3732,4759,0
MG,Rio Vermelho,3156007,1976,3071,0,79,35,3185,5545,0
MG,Ritápolis,3156106,1976,644,1091,59,78,1872,2266,0
MG,Rochedo de Minas,3156205,1976,713,0,10,8,731,806,0
MG,Rodeiro,3156304,1976,1078,466,68,58,1670,2492,0
MG,Romaria,3156403,1976,474,518,5,11,1008,1167,0
MG,Rubelita,3156502,1976,3355,0,119,44,3518,3800,0
MG,Rubim,3156601,1976,1830,0,495,176,2501,3410,0
MG,Sabará,3156700,1976,2362,9372,801,1126,13661,15591,0
MG,Sabinópolis,3156809,1976,3744,0,76,61,3881,5847,0
MG,Sacramento,3156908,1976,4523,1770,111,162,6566,7626,0
MG,Salinas,3157005,1976,7876,0,1075,69,9020,10028,0
MG,Salto da Divisa,3157104,1976,1005,0,108,4,1117,3013,0
MG,Santa Bárbara,3157203,1976,4720,1062,302,284,6368,7951,0
MG,Santa Bárbara do Tugúrio,3157302,1976,2079,0,75,57,2211,2390,0
MG,Santa Cruz do Escalvado,3157401,1976,2440,0,61,54,2555,3459,0
MG,Santa Efigênia de Minas,3157500,1976,1274,0,22,18,1314,1775,0
MG,Santa Fé de Minas,3157609,1976,454,0,318,11,783,1472,0
MG,Santa Juliana,3157708,1976,2338,0,36,28,2402,3113,0
MG,Santa Luzia,3157807,1976,6952,5484,1016,921,14373,14618,0
MG,Santa Margarida,3157906,1976,1528,0,1037,14,2579,4247,0
MG,Santa Maria de Itabira,3158003,1976,2199,0,549,255,3003,3635,0
MG,Santa Maria do Salto,3158102,1976,1237,0,59,14,1310,1987,0
MG,Santa Maria do Suaçuí,3158201,1976,2730,0,568,105,3403,4260,0
MG,Santana da Vargem,3158300,1976,1481,0,305,15,1801,2095,0
MG,Santana de Cataguases,3158409,1976,1970,0,36,6,2012,2135,0
MG,Santana de Pirapama,3158508,1976,1371,1632,190,199,3392,3806,0
MG,Santana do Deserto,3158607,1976,744,617,42,34,1437,1566,0
MG,Santana do Garambéu,3158706,1976,641,0,21,9,671,761,0
MG,Santana do Jacaré,3158805,1976,810,698,26,19,1553,1889,0
MG,Santana do Manhuaçu,3158904,1976,3019,0,65,33,3117,5206,0
MG,Santana do Riacho,3159001,1976,809,419,52,92,1372,1672,0
MG,Santana dos Montes,3159100,1976,2247,0,41,28,2316,2595,0
MG,Santa Rita de Caldas,3159209,1976,1975,1589,71,68,3703,3980,0
MG,Santa Rita de Jacutinga,3159308,1976,2285,0,65,54,2404,3228,0
MG,Santa Rita de Ibitipoca,3159407,1976,1739,0,19,17,1775,1985,0
MG,Santa Rita do Itueto,3159506,1976,2498,0,59,14,2571,3652,0
MG,Santa Rita do Sapucaí,3159605,1976,2599,4824,107,113,7643,8362,0
MG,Santa Rosa da Serra,3159704,1976,551,553,30,13,1147,1567,0
MG,Santa Vitória,3159803,1976,3098,3392,84,73,6647,8125,0
MG,Santo Antônio do Amparo,3159902,1976,2094,0,746,417,3257,3552,0
MG,Santo Antônio do Aventureiro,3160009,1976,1880,0,26,22,1928,3352,0
MG,Santo Antônio do Grama,3160108,1976,1369,0,281,23,1673,2083,0
MG,Santo Antônio do Itambé,3160207,1976,798,0,21,11,830,1098,0
MG,Santo Antônio do Jacinto,3160306,1976,3104,0,88,43,3235,4771,0
MG,Santo Antônio do Monte,3160405,1976,5786,0,115,102,6003,6564,0
MG,Santo Antônio do Rio Abaixo,3160504,1976,517,0,51,168,736,1128,0
MG,Santo Hipólito,3160603,1976,608,393,20,31,1052,1538,0
MG,Santos Dumont,3160702,1976,5862,8493,510,640,15505,19065,0
MG,São Bento Abade,3160801,1976,453,0,185,19,657,889,0
MG,São Brás do Suaçuí,3160900,1976,430,521,39,71,1061,1177,0
MG,São Domingos do Prata,3161007,1976,5252,0,1477,211,6940,9169,0
MG,São Francisco,3161106,1976,13310,0,345,152,13807,16205,0
MG,São Francisco de Paula,3161205,1976,1285,0,274,15,1574,2042,0
MG,São Francisco de Sales,3161304,1976,924,0,230,78,1232,1400,0
MG,São Francisco do Glória,3161403,1976,1334,0,288,438,2060,2838,0
MG,São Geraldo,3161502,1976,1782,0,194,817,2793,3969,0
MG,São Geraldo da Piedade,3161601,1976,289,435,10,23,757,1301,0
MG,São Gonçalo do Abaeté,3161700,1976,3404,0,77,46,3527,4234,0
MG,São Gonçalo do Pará,3161809,1976,1134,984,66,173,2357,2525,0
MG,São Gonçalo do Rio Abaixo,3161908,1976,1285,1160,85,162,2692,3121,0
MG,São Gonçalo do Sapucaí,3162005,1976,2815,3066,212,212,6305,8384,0
MG,São Gotardo,3162104,1976,3691,2114,162,179,6146,7665,0
MG,São João Batista do Glória,3162203,1976,1173,527,32,21,1753,2021,0
MG,São João da Mata,3162302,1976,517,0,105,20,642,955,0
MG,São João da Ponte,3162401,1976,6585,0,97,51,6733,8440,0
MG,São João del Rei,3162500,1976,10209,11805,955,1472,24441,30293,0
MG,São João do Oriente,3162609,1976,3738,0,47,20,3805,4433,0
MG,São João do Paraíso,3162708,1976,2970,0,40,199,3209,4956,0
MG,São João Evangelista,3162807,1976,2939,962,223,195,4319,6724,0
MG,São João Nepomuceno,3162906,1976,5438,2646,140,235,8459,9487,0
MG,São José da Safira,3163003,1976,240,220,4,11,475,625,0
MG,São José da Varginha,3163102,1976,954,0,33,18,1005,1106,0
MG,São José do Alegre,3163201,1976,731,0,200,496,1427,1564,0
MG,São José do Divino,3163300,1976,1261,535,14,52,1862,2496,0
MG,São José do Goiabal,3163409,1976,1831,0,428,70,2329,3774,0
MG,São José do Jacuri,3163508,1976,3449,0,85,57,3591,5287,0
MG,São José do Mantimento,3163607,1976,390,332,30,20,772,1184,0
MG,São Lourenço,3163706,1976,NA,NA,NA,NA,NA,10293,1
MG,São Miguel do Anta,3163805,1976,2228,0,25,40,2293,2937,0
MG,São Pedro da União,3163904,1976,943,1103,23,29,2098,2425,0
MG,São Pedro dos Ferros,3164001,1976,2434,0,880,279,3593,4910,0
MG,São Pedro do Suaçuí,3164100,1976,2053,0,384,34,2471,3668,0
MG,São Romão,3164209,1976,2179,0,41,26,2246,3149,0
MG,São Roque de Minas,3164308,1976,1270,1212,34,30,2546,3243,0
MG,São Sebastião da Bela Vista,3164407,1976,676,809,18,11,1514,1654,0
MG,São Sebastião do Maranhão,3164506,1976,2076,0,18,24,2118,2520,0
MG,São Sebastião do Oeste,3164605,1976,1681,0,387,20,2088,2222,0
MG,São Sebastião do Paraíso,3164704,1976,11249,1668,221,285,13423,14584,0
MG,São Sebastião do Rio Preto,3164803,1976,560,0,88,39,687,968,0
MG,São Sebastião do Rio Verde,3164902,1976,664,0,75,12,751,1005,0
MG,São Tiago,3165008,1976,2119,2078,82,70,4349,4671,0
MG,São Tomás de Aquino,3165107,1976,852,954,45,55,1906,2088,0
MG,São Tomé das Letras,3165206,1976,1125,0,186,5,1316,1448,0
MG,São Vicente de Minas,3165305,1976,963,856,38,31,1888,2288,0
MG,Sapucaí-Mirim,3165404,1976,1307,0,24,25,1356,1576,0
MG,Sardoá,3165503,1976,1515,0,45,17,1577,1994,0
MG,Senador Cortes,3165602,1976,527,0,155,14,696,864,0
MG,Senador Firmino,3165701,1976,1559,0,680,298,2537,3175,0
MG,Senador José Bento,3165800,1976,760,0,6,9,775,1043,0
MG,Senador Modestino Gonçalves,3165909,1976,811,712,51,14,1588,1796,0
MG,Senhora de Oliveira,3166006,1976,2336,0,40,50,2426,2858,0
MG,Senhora do Porto,3166105,1976,1006,1121,109,85,2321,3635,0
MG,Senhora dos Remédios,3166204,1976,1733,567,82,59,2441,2788,0
MG,Sericita,3166303,1976,1832,0,30,17,1879,2155,0
MG,Seritinga,3166402,1976,479,0,114,66,659,822,0
MG,Serra Azul de Minas,3166501,1976,495,0,61,33,589,821,0
MG,Serra da Saudade,3166600,1976,241,0,74,50,365,427,0
MG,Serra dos Aimorés,3166709,1976,1227,976,31,10,2244,3565,0
MG,Serra do Salitre,3166808,1976,963,784,63,38,1848,2550,0
MG,Serrania,3166907,1976,1062,696,25,45,1828,2298,0
MG,Serranos,3167004,1976,539,0,154,20,713,835,0
MG,Serro,3167103,1976,3475,0,664,185,4324,5999,0
MG,Sete Lagoas,3167202,1976,11551,18748,1088,2059,33446,36325,0
MG,Silveirânia,3167301,1976,1224,0,35,14,1273,1467,0
MG,Silvianópolis,3167400,1976,3346,0,48,38,3432,4236,0
MG,Simão Pereira,3167509,1976,974,0,19,13,1006,1111,0
MG,Simonésia,3167608,1976,4465,0,151,56,4672,8056,0
MG,Sobrália,3167707,1976,1045,894,28,21,1988,2885,0
MG,Soledade de Minas,3167806,1976,1713,1012,108,114,2947,4039,0
MG,Tabuleiro,3167905,1976,1174,1161,44,78,2457,2693,0
MG,Taiobeiras,3168002,1976,3771,0,77,16,3864,4172,0
MG,Tapira,3168101,1976,855,633,27,20,1535,1809,0
MG,Tapiraí,3168200,1976,305,682,27,30,1044,1876,0
MG,Taquaraçu de Minas,3168309,1976,384,790,25,60,1259,1810,0
MG,Tarumirim,3168408,1976,9276,0,92,71,9439,11993,0
MG,Teixeiras,3168507,1976,3409,0,586,31,4026,5626,0
MG,Teófilo Otoni,3168606,1976,10746,18844,682,968,31240,39957,0
MG,Timóteo,3168705,1976,7636,8620,266,539,17061,21370,0
MG,Tiradentes,3168804,1976,NA,NA,NA,NA,NA,2467,1
MG,Tiros,3168903,1976,1513,1987,51,68,3619,5118,0
MG,Tocantins,3169000,1976,2798,2442,103,162,5505,6753,0
MG,Toledo,3169109,1976,2074,0,42,31,2147,2260,0
MG,Tombos,3169208,1976,2679,0,561,266,3506,4439,0
MG,Três Corações,3169307,1976,5529,7456,382,554,13921,15526,0
MG,Três Marias,3169356,1976,2661,1993,59,172,4885,6567,0
MG,Três Pontas,3169406,1976,9098,294,159,197,9748,12011,0
MG,Tumiritinga,3169505,1976,1486,0,331,197,2014,4109,0
MG,Tupaciguara,3169604,1976,10175,568,177,140,11060,14640,0
MG,Turmalina,3169703,1976,1471,0,481,37,1989,2876,0
MG,Turvolândia,3169802,1976,652,546,22,24,1244,1772,0
MG,Ubá,3169901,1976,13644,4207,525,828,19204,23845,0
MG,Ubaí,3170008,1976,2800,0,70,29,2899,3557,0
MG,Uberaba,3170107,1976,53029,7329,1749,3292,65399,80623,0
MG,Uberlândia,3170206,1976,56765,6606,1941,3257,68569,82763,0
MG,Umburatiba,3170305,1976,655,0,73,77,805,1669,0
MG,Unaí,3170404,1976,7600,8569,445,218,16832,17415,0
MG,Urucânia,3170503,1976,1797,0,639,133,2569,3056,0
MG,Vargem Bonita,3170602,1976,427,479,22,13,941,1534,0
MG,Varginha,3170701,1976,15008,3362,431,1032,19833,23362,0
MG,Várzea da Palma,3170800,1976,2480,2593,246,260,5579,7062,0
MG,Varzelândia,3170909,1976,1284,1846,36,26,3192,4083,0
MG,Vazante,3171006,1976,2246,1906,63,66,4281,6068,0
MG,Veríssimo,3171105,1976,830,996,31,38,1895,3003,0
MG,Vespasiano,3171204,1976,4677,963,284,257,6181,7779,0
MG,Viçosa,3171303,1976,5592,6258,265,344,12459,15134,0
MG,Vieiras,3171402,1976,1611,0,26,10,1647,2011,0
MG,Vila Matias,3171501,1976,1149,0,32,22,1203,2123,0
MG,Virgem da Lapa,3171600,1976,1286,507,51,22,1866,2083,0
MG,Virgínia,3171709,1976,2028,0,526,23,2577,2939,0
MG,Virginópolis,3171808,1976,1652,1500,55,63,3270,4401,0
MG,Virgolândia,3171907,1976,2867,0,66,75,3008,4172,0
MG,Visconde do Rio Branco,3172004,1976,5338,4780,103,239,10460,14039,0
MG,Volta Grande,3172103,1976,949,270,36,59,1314,2614,0
MG,Wenceslau Brás,3172202,1976,678,532,28,40,1278,1720,0
ES,Afonso Cláudio,3200102,1976,12503,0,209,133,12845,15546,0
ES,Alegre,3200201,1976,7941,3944,245,476,12606,14986,0
ES,Alfredo Chaves,3200300,1976,3962,0,55,30,4047,4496,0
ES,Anchieta,3200409,1976,3476,0,53,179,3708,4171,0
ES,Apiacá,3200508,1976,1195,604,35,31,1865,2867,0
ES,Aracruz,3200607,1976,6074,1548,175,261,8058,9012,0
ES,Atílio Vivacqua,3200706,1976,1499,1874,33,73,3479,4143,0
ES,Baixo Guandu,3200805,1976,5379,2567,139,234,8319,11172,0
ES,Barra de São Francisco,3200904,1976,7164,5015,226,439,12844,16897,0
ES,Boa Esperança,3201001,1976,2107,877,40,30,3054,3556,0
ES,Bom Jesus do Norte,3201100,1976,1455,808,33,61,2357,2954,0
ES,Cachoeiro de Itapemirim,3201209,1976,17773,18015,421,915,37124,42901,0
ES,Cariacica,3201308,1976,11424,25739,1874,3187,42224,50389,0
ES,Castelo,3201407,1976,4785,3595,126,233,8739,10162,0
ES,Colatina,3201506,1976,32299,1803,367,838,35307,42012,0
ES,Conceição da Barra,3201605,1976,4317,2218,167,257,6959,8654,0
ES,Conceição do Castelo,3201704,1976,2943,1446,97,103,4589,5118,0
ES,Divino de São Lourenço,3201803,1976,519,342,11,21,893,1455,0
ES,Domingos Martins,3201902,1976,5092,3721,165,201,9179,9885,0
ES,Dores do Rio Preto,3202009,1976,1328,301,27,22,1678,2429,0
ES,Ecoporanga,3202108,1976,4179,2085,72,81,6417,9444,0
ES,Fundão,3202207,1976,1973,1922,79,138,4112,4851,0
ES,Guaçuí,3202306,1976,5057,1379,99,137,6672,9705,0
ES,Guarapari,3202405,1976,6894,4376,174,248,11692,12906,0
ES,Ibiraçu,3202504,1976,4370,2537,289,312,7508,8752,0
ES,Iconha,3202603,1976,2472,494,117,38,3121,3454,0
ES,Itaguaçu,3202702,1976,3981,0,49,58,4088,4588,0
ES,Itapemirim,3202801,1976,9857,0,162,134,10153,11450,0
ES,Itarana,3202900,1976,1705,1655,45,50,3455,3798,0
ES,Iúna,3203007,1976,5743,3548,266,355,9912,11727,0
ES,Jerônimo Monteiro,3203106,1976,1455,1444,29,56,2984,3607,0
ES,Linhares,3203205,1976,12925,13647,542,941,28055,32533,0
ES,Mantenópolis,3203304,1976,4112,125,26,45,4308,5429,0
ES,Mimoso do Sul,3203403,1976,4536,3961,176,222,8895,10416,0
ES,Montanha,3203502,1976,2746,951,34,50,3781,5396,0
ES,Mucurici,3203601,1976,1949,1642,42,33,3666,5727,0
ES,Muniz Freire,3203700,1976,5119,0,78,53,5250,5974,0
ES,Muqui,3203809,1976,3036,2144,150,148,5478,6444,0
ES,Nova Venécia,3203908,1976,6575,3646,171,245,10637,13902,0
ES,Pancas,3204005,1976,4973,2946,145,117,8181,10215,0
ES,Pinheiros,3204104,1976,4492,1010,91,138,5731,7620,0
ES,Piúma,3204203,1976,935,738,49,28,1750,2034,0
ES,Presidente Kennedy,3204302,1976,1905,1322,36,56,3319,3952,0
ES,Rio Novo do Sul,3204401,1976,1864,1458,48,49,3419,4359,0
ES,Santa Leopoldina,3204500,1976,3106,1881,113,117,5217,5622,0
ES,Santa Teresa,3204609,1976,5899,971,163,198,7231,7997,0
ES,São Gabriel da Palha,3204708,1976,4979,3173,144,279,8575,10174,0
ES,São José do Calçado,3204807,1976,4051,0,42,51,4144,5506,0
ES,São Mateus,3204906,1976,4746,7272,180,380,12578,15540,0
ES,Serra,3205002,1976,15292,0,900,817,17009,22145,0
ES,Viana,3205101,1976,3707,2002,303,306,6318,7631,0
ES,Vila Velha,3205200,1976,25324,15615,1699,3225,45863,49980,0
ES,Vitória,3205309,1976,NA,NA,NA,NA,NA,84912,1
RJ,Angra dos Reis,3300100,1976,NA,NA,NA,NA,NA,15625,1
RJ,Araruama,3300209,1976,7271,8269,511,568,16619,18134,0
RJ,Barra do Piraí,3300308,1976,9733,15453,1227,1649,28062,30180,0
RJ,Barra Mansa,3300407,1976,15798,32894,1545,3323,52560,58758,0
RJ,Bom Jardim,3300506,1976,4195,1945,116,119,6375,6985,0
RJ,Bom Jesus do Itabapoana,3300605,1976,7009,4664,162,241,12076,14638,0
RJ,Cabo Frio,3300704,1976,10105,12572,273,421,23371,25936,0
RJ,Cachoeiras de Macacu,3300803,1976,6624,3601,428,692,11345,12316,0
RJ,Cambuci,3300902,1976,3705,4322,106,234,8367,10005,0
RJ,Campos,3301009,1976,66868,57518,3922,5404,133712,153612,0
RJ,Cantagalo,3301108,1976,6864,941,117,116,8038,9905,0
RJ,Carmo,3301207,1976,3371,1755,99,158,5383,5972,0
RJ,Casimiro de Abreu,3301306,1976,7095,0,220,256,7571,9431,0
RJ,Conceição de Macabu,3301405,1976,4448,533,45,73,5099,5618,0
RJ,Cordeiro,3301504,1976,6589,0,99,87,6775,7514,0
RJ,Duas Barras,3301603,1976,2163,823,46,87,3119,3680,0
RJ,Duque de Caxias,3301702,1976,NA,NA,NA,NA,NA,217195,1
RJ,Engenheiro Paulo de Frontin,3301801,1976,2337,2485,127,202,5151,5233,0
RJ,Itaboraí,3301900,1976,9847,13269,1448,1674,26238,30147,0
RJ,Itaguaí,3302007,1976,10563,11592,1755,2224,26134,29940,0
RJ,Itaocara,3302106,1976,8664,0,94,120,8878,9922,0
RJ,Itaperuna,3302205,1976,10300,12907,414,501,24122,27627,0
RJ,Laje do Muriaé,3302304,1976,2055,892,45,83,3075,3563,0
RJ,Macaé,3302403,1976,11008,12478,580,1074,25140,28930,0
RJ,Magé,3302502,1976,16181,22174,3232,3297,44884,49298,0
RJ,Mangaratiba,3302601,1976,4630,3291,340,474,8735,10512,0
RJ,Maricá,3302700,1976,6585,3457,383,557,10982,12035,0
RJ,Mendes,3302809,1976,4305,2788,196,312,7601,8212,0
